번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(x),좌표정보(y),문화체육업종명,문화사업자구분명,지역구분명,총층수,주변환경명,제작취급품목내용,보험기관명,건물용도명,지상층수,지하층수,객실수,건축연면적,영문상호명,영문상호주소,선박총톤수,선박척수,선박제원,무대면적,좌석수,기념품종류,회의실별동시수용인원,시설면적,놀이기구수내역,놀이시설수,방송시설유무,발전시설유무,의무실유무,안내소유무,기획여행보험시작일자,기획여행보험종료일자,자본금,보험시작일자,보험종료일자,부대시설내역,시설규모,Unnamed: 63
422,관광식당,07_24_01_P,3820000,CDFI3261042004000003,2004-06-22,2012-09-06,4,취소/말소/만료/정지/중지,33,지정취소,,,,,848-4785,,480-843,경기도 의정부시 의정부동 198-9 2층,"경기도 의정부시 호국로1298번길 62 (의정부동,2층)",,두르가,2022-12-08 10:10:31,U,2022-12-10 02:40:00,,204181.75784079,470914.200789584,관광식당업,관광사업,,0.0,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,,,,,,0.0,,,,0.0,
423,관광식당,07_24_01_P,3820000,CDFI3261042007000001,2007-03-05,2022-11-10,4,취소/말소/만료/정지/중지,33,지정취소,,,,,877-0033,,480-848,경기도 의정부시 의정부동 490-4 지상3층,"경기도 의정부시 둔야로17번길 32 (의정부동,지상3층)",,아사랑중화요리점,2022-12-08 10:13:17,U,2022-12-10 02:40:00,,203292.944029033,470571.837219796,관광식당업,관광사업,,0.0,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,,,,,,0.0,,,,0.0,
424,관광식당,07_24_01_P,3820000,CDFI3261042007000002,2007-03-16,2014-06-24,4,취소/말소/만료/정지/중지,33,지정취소,,,,,875-0101,,480-849,"경기도 의정부시 의정부동 513-1 스타프라자 201,202","경기도 의정부시 둔야로17번길 23 (의정부동,스타프라자 201,202)",,흑룡객잔,2022-12-08 10:21:55,U,2022-12-10 02:40:00,,203310.060402212,470540.14082586,관광식당업,관광사업,,0.0,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,,,,,,0.0,,,,0.0,
425,관광식당,07_24_01_P,3820000,CDFI3261042007000003,2007-11-08,2010-08-11,4,취소/말소/만료/정지/중지,33,지정취소,,,,,826-2740,,480-849,경기도 의정부시 의정부동 560-4,경기도 의정부시 신흥로207번길 11 (의정부동),,천상,2022-12-08 10:22:23,U,2022-12-10 02:40:00,,203690.375346901,470237.002629145,관광식당업,관광사업,,0.0,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,,,,,,0.0,,,,0.0,
426,관광식당,07_24_01_P,3820000,CDFI3261042007000004,2007-11-08,2011-02-25,4,취소/말소/만료/정지/중지,33,지정취소,,,,,836-0092,,480-848,경기도 의정부시 의정부동 490-4 삼승프라자 10층,"경기도 의정부시 둔야로17번길 32 (의정부동,삼승프라자 10층)",,벨렝,2022-12-08 10:22:55,U,2022-12-10 02:40:00,,203292.944029033,470571.837219796,관광식당업,관광사업,,0.0,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,,,,,,0.0,,,,0.0,
427,관광식당,07_24_01_P,3630000,CDFI3261041999000002,1999-05-14,2005-03-30,4,취소/말소/만료/정지/중지,33,지정취소,,,,,062-955-5400,,506-813,광주광역시 광산구 우산동 1574-8번지,광주광역시 광산구 무진대로211번길 21-5  (우산동),,알핀노제(레스토랑),2011-10-17 12:04:34,I,2018-08-31 23:59:59,,182022.372244317,184908.814088256,관광식당업,관광사업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,관광식당,07_24_01_P,3630000,CDFI3261042001000001,2001-08-24,2005-03-30,4,취소/말소/만료/정지/중지,33,지정취소,,,,,062-943-7301,,506-303,광주광역시 광산구 쌍암동 663-1번지,광주광역시 광산구 첨단중앙로170번길 13-2  (쌍암동),,마르코폴로,2011-10-17 12:03:51,I,2018-08-31 23:59:59,,185614.569301581,191324.830622428,관광식당업,관광사업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,관광식당,07_24_01_P,4190000,CDFI3261042001000001,2001-03-09,,4,취소/말소/만료/정지/중지,33,지정취소,,,,,033)735-3534,,220-801,강원도 원주시 문막읍 건등리 338-1번지,강원도 원주시 문막읍 구암길 15,220-801,그린밸리,2011-12-16 10:09:17,I,2018-08-31 23:59:59,,273356.454961074,424436.075735586,관광식당업,관광사업,,,,,,,,,,,,,,,,,,,,340.0,,,,,,,,,,,,,340.0,
430,관광식당,07_24_01_P,4190000,CDFI3261042005000002,2005-12-29,2012-01-02,4,취소/말소/만료/정지/중지,33,지정취소,,,,,033-763-5090,,220-844,강원도 원주시 흥업면 흥업리 557-6번지,강원도 원주시 흥업면 남원로 26,220-844,금용,2013-01-14 16:08:34,I,2018-08-31 23:59:59,,281402.755677555,422230.718343618,관광식당업,관광사업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,관광식당,07_24_01_P,5330000,CDFI3261042008000002,2008-07-02,,4,취소/말소/만료/정지/중지,33,지정취소,,,,,648-9948,,650-801,경상남도 통영시 무전동 1065-8번지,,,중국요리이선생,2013-07-25 16:14:17,I,2018-08-31 23:59:59,,330374.657747404,152278.784989096,관광식당업,관광사업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,관광식당,07_24_01_P,5330000,CDFI3261042010000001,2010-12-03,,4,취소/말소/만료/정지/중지,33,지정취소,,,,,645-6336,,650-831,경상남도 통영시 용남면 화삼리 945-23번지,경상남도 통영시 용남면 동달안길 84,,이순신밥상1호점통선재,2013-07-25 16:14:42,I,2018-08-31 23:59:59,,332166.874987777,152676.008805614,관광식당업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100000000.0,,,,,
433,관광식당,07_24_01_P,5330000,CDFI3261042011000002,2011-05-04,,4,취소/말소/만료/정지/중지,33,지정취소,,,,,642-5432,,650-826,경상남도 통영시 광도면 죽림리 1574-62번지,경상남도 통영시 광도면 죽림2로 55-69,,상하이,2013-02-28 14:04:19,I,2018-08-31 23:59:59,,329962.888089032,154403.625368319,관광식당업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200000000.0,,,,,
434,관광식당,07_24_01_P,4190000,CDFI3261042013000001,2013-12-12,2016-08-31,4,취소/말소/만료/정지/중지,33,지정취소,,,,,033-743-0083,,,"강원도 원주시 무실동 1857-2번지 9층, 10층",강원도 원주시 능라동길 63 (무실동),26392,아리향,2017-02-08 09:43:03,I,2018-08-31 23:59:59,,282437.807220583,426154.817544334,관광식당업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,관광식당,07_24_01_P,5670000,CDFI3261042005100001,2005-09-20,2021-02-23,4,취소/말소/만료/정지/중지,33,지정취소,,,,,055-245-2306,,631-450,경상남도 창원시 마산합포구 남성동 142-36,경상남도 창원시 마산합포구 동서북9길 30 (남성동),51731,북경성,2021-02-25 10:50:34,I,2021-07-02 00:23:01,,343375.420285692,190606.511287516,관광식당업,관광사업,상업지역,,유흥업소밀집지역,,,근린생활시설,,,,,,,,,,,,,,224.22,,,,,,,,,,,,,224.0,
436,관광식당,07_24_01_P,5670000,CDFI3261042007100001,2007-05-14,2021-02-23,4,취소/말소/만료/정지/중지,33,지정취소,,,,,055-222-3003,,631-843,경상남도 창원시 마산합포구 구산면 석곡리 221,경상남도 창원시 마산합포구 구산면 윗석곡길 57,51781,수류화개,2021-02-25 10:51:13,I,2021-07-02 00:23:01,,341883.62344893,180164.337742772,관광식당업,,,,,,,,,,,,,,,,,,,,,91.26,,,,,,,,,,,,,91.0,
437,관광식당,07_24_01_P,5670000,CDFI3261042015000002,2015-09-24,2021-04-16,4,취소/말소/만료/정지/중지,33,지정취소,,,,,055-263-4111,,,경상남도 창원시 성산구 중앙동 98-3 전원상가,"경상남도 창원시 성산구 용지로 74, 전원상가 3층 302호 (중앙동)",51522,봄베이레스토랑,2021-04-19 13:39:13,I,2021-07-02 00:23:01,,352579.076021973,192754.671389001,관광식당업,,,,,,,,,,,,Bombay restaurant(Indian Restaurang),TOURIST RESTAURANT,,,,,,,,,,,,,,,,,,,,,,
438,관광식당,07_24_01_P,5670000,CDFI3261042017000005,2017-05-15,2022-03-21,4,취소/말소/만료/정지/중지,33,지정취소,,,,,,,,경상남도 창원시 성산구 중앙동 99-4 창원호텔,"경상남도 창원시 성산구 중앙대로39번길 14, 창원호텔 2층 (중앙동)",51522,만다린,2022-05-03 15:22:15,U,2022-05-05 02:40:00,,352438.450616844,192545.424520394,관광식당업,,,0.0,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,,,,,,0.0,,,,0.0,
439,관광식당,07_24_01_P,3160000,CDFI3261042008000003,2008-07-02,2014-12-12,4,취소/말소/만료/정지/중지,33,지정취소,,,,,2111-8382,,152-725,서울특별시 구로구 구로동 3-25번지 신도림테크노마트 10층 008호,"서울특별시 구로구 새말로 97, 10층 008호 (구로동, 신도림테크노마트)",152-725,루차이(중국식),2014-12-22 10:42:01,I,2018-08-31 23:59:59,,190232.524534335,444978.682746138,관광식당업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,관광식당,07_24_01_P,3160000,CDFI3261042012000001,2012-04-13,2014-12-12,4,취소/말소/만료/정지/중지,33,지정취소,,,,,2211-0636,,152-888,서울특별시 구로구 신도림동 692번지 디큐브시티,"서울특별시 구로구 경인로 662, 6층 (신도림동)",152-888,디큐브차이나풍,2014-12-22 10:38:58,I,2018-08-31 23:59:59,,190107.045415333,445157.626366229,관광식당업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,관광식당,07_24_01_P,3050000,CDFI3261042009000005,2009-12-10,2014-10-17,4,취소/말소/만료/정지/중지,33,지정취소,,,,,969-2286,,130-831,서울특별시 동대문구 이문동 306-4번지 2~3층,서울특별시 동대문구 휘경로 24-1 (이문동),130-831,나마스테 레스토랑 외대점   제라1-1173(인도식,2014-10-22 13:59:09,I,2018-08-31 23:59:59,,205451.108723746,454767.025886057,관광식당업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,관광식당,07_24_01_P,3050000,CDFI3261041997000001,1997-01-20,2014-12-12,4,취소/말소/만료/정지/중지,33,지정취소,,,,,957-2266,,130-876,서울특별시 동대문구 휘경동 329번지,서울특별시 동대문구 회기로28길 8 (휘경동),130-876,초우마을 (한국전통식,2014-12-18 21:37:14,I,2018-08-31 23:59:59,,204869.322552373,454131.367656426,관광식당업,,,,,,,근린생활시설,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
443,관광식당,07_24_01_P,3050000,CDFI3261042001000001,2005-04-06,2016-06-10,4,취소/말소/만료/정지/중지,33,지정취소,,,,,957-7955,,130-872,서울특별시 동대문구 회기동 3-182번지,서울특별시 동대문구 경희대로6길 5 (회기동),02453,뉴델리    제라1-379 (네팔식,2016-06-16 11:36:46,I,2018-08-31 23:59:59,,204623.042041752,454563.464795733,관광식당업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,관광식당,07_24_01_P,3900000,CDFI3261042008000001,2008-04-04,,4,취소/말소/만료/정지/중지,33,지정취소,,,,,898-3200,,423-848,경기도 광명시 하안동 36-5 노벨빌딩 2층,"경기도 광명시 하안로 295, 2층 (하안동)",14305,상하이궁 광명점,2020-07-13 15:57:44,U,2020-07-15 02:40:00,,189308.021496198,439986.307867235,관광식당업,관광사업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445,관광식당,07_24_01_P,3900000,CDFI3261042008000003,2008-12-01,,4,취소/말소/만료/정지/중지,33,지정취소,,,,,,,423-823,경기도 광명시 소하동 381-10,경기도 광명시 오리로403번길 6 (소하동),14332,원챠우,2020-07-13 15:57:10,U,2020-07-15 02:40:00,,189187.121544028,437371.080766518,관광식당업,관광사업,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,관광식당,07_24_01_P,3220000,CDFI3261042010000006,2010-01-28,2016-01-18,4,취소/말소/만료/정지/중지,33,지정취소,,,,,552-4442,,135-935,서울특별시 강남구 역삼동 826-26번지 비젼타워 202호,"서울특별시 강남구 테헤란로2길 27 (역삼동,비젼타워 202호)",,까르니두브라질(강남점),2016-01-27 15:15:47,I,2018-08-31 23:59:59,,202550.921889373,443816.873367248,관광식당업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,관광식당,07_24_01_P,3200000,CDFI3261042008000001,2008-01-31,2015-11-05,4,취소/말소/만료/정지/중지,33,지정취소,,,,,888-8908,,151-835,서울특별시 관악구 봉천동 1595-1번지,서울특별시 관악구 관악로 116 (봉천동),,동천홍 서울대점,2015-11-16 09:31:51,I,2018-08-31 23:59:59,,195772.919373424,441498.239115823,관광식당업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,관광식당,07_24_01_P,3050000,CDFI3261042006000001,2006-05-11,2014-12-12,4,취소/말소/만료/정지/중지,33,지정취소,,,,,960-1500,,130-872,서울특별시 동대문구 회기동 39-3번지 2층,서울특별시 동대문구 경희대로 19 (회기동),130-872,샹그라 (중국식,2014-12-18 21:38:14,I,2018-08-31 23:59:59,,204560.580054649,454568.908244098,관광식당업,,,,,,,단독주택,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,관광식당,07_24_01_P,5120000,CDFI3261042006000001,2006-10-11,2014-04-30,4,취소/말소/만료/정지/중지,33,지정취소,,,,,,,745-881,경상북도 문경시 모전동 66-2번지,경상북도 문경시 남부4길 1 (모전동),745-881,뉴캐슬 관광나이트,2014-04-30 18:25:50,I,2018-08-31 23:59:59,,306731.707809372,343577.299097807,관광식당업,관광사업,일반상업지역,6.0,기타,,,환경위생시설,6.0,,,,,,,,,,,,,1625.13,,,,,,,,,100000000.0,,,,1625.0,
450,관광식당,07_24_01_P,3640000,CDFI3261042010000001,2010-04-06,2018-07-17,4,취소/말소/만료/정지/중지,33,지정취소,,,,,042-286-7795,,300-050,대전광역시 동구 가오동 653번지,대전광역시 동구 은어송로52번길 13 (가오동),34695,24시청해루,2018-07-19 11:31:38,I,2018-08-31 23:59:59,,240887.708282072,311738.247662802,관광식당업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,관광식당,07_24_01_P,3650000,CDFI3261042007000001,2007-03-28,,4,취소/말소/만료/정지/중지,35,직권말소,2009-03-26,,,,,,301-822,대전광역시 중구 선화동 230-6번지 지하1층,"대전광역시 중구 대종로505번길 50, 지하1층 (선화동)",34839,라이브클럽,2017-04-10 17:32:55,I,2018-08-31 23:59:59,,237867.647635938,314268.665022617,관광식당업,관광사업,일반상업지역,7.0,기타,,,호텔,6.0,1.0,,,,,,,,,,,,680.0,,,,,,,,,600000000.0,,,,680.0,
452,관광식당,07_24_01_P,3900000,CDFI3261042011000001,2011-01-17,,4,취소/말소/만료/정지/중지,35,직권말소,2021-12-24,,,,2083-2222,,423-051,"경기도 광명시 소하동 1345 광명테크노파크 E동 213,214호","경기도 광명시 하안로 60, E동 213,214호 (소하동, 광명테크노파크)",14322,칭차오,2021-12-28 08:48:24,U,2021-12-30 02:40:00,,190627.702724502,438063.149742824,관광식당업,,,0.0,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,,,,,,0.0,,,,0.0,
453,관광식당,07_24_01_P,5050000,CDFI3261042003000001,2003-03-04,,4,취소/말소/만료/정지/중지,35,직권말소,2021-09-24,,,,(054)745-7551,,780-290,경상북도 경주시 신평동 220,,,거구장,2023-04-18 17:54:18,U,2023-04-20 02:40:00,,406730.309379535,262428.172647865,관광식당업,관광사업,상업지역,0.0,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,,,,,,0.0,,,,0.0,
454,관광식당,07_24_01_P,5050000,CDFI3261042003000002,2003-03-04,,4,취소/말소/만료/정지/중지,35,직권말소,2021-09-24,,,,(054)749-7727,,780-080,경상북도 경주시 황남동 142-3,,,신라회관,2023-04-18 17:54:45,U,2023-04-20 02:40:00,,400066.614587688,261551.6986387,관광식당업,관광사업,,0.0,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,,,,,,0.0,,,,0.0,
455,관광식당,07_24_01_P,5050000,CDFI3261042003000003,2003-03-04,,4,취소/말소/만료/정지/중지,35,직권말소,2021-09-24,,,,(054)745-0013,,780-290,경상북도 경주시 신평동 391-3,,,베르사이유레스토랑,2023-04-18 17:55:13,U,2023-04-20 02:40:00,,406052.393963093,262996.809253088,관광식당업,관광사업,,0.0,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,,,,,,0.0,,,,0.0,
456,관광식당,07_24_01_P,5050000,CDFI3261042003000004,2003-03-04,,4,취소/말소/만료/정지/중지,35,직권말소,2021-09-24,,,,(054)773-8084,,780-020,경상북도 경주시 노동동 33-3,,,데테라스,2023-04-18 17:55:49,U,2023-04-20 02:40:00,,399685.256064586,262452.751723591,관광식당업,관광사업,,0.0,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,,,,,,0.0,,,,0.0,
